ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851890831	 	3.3.1
USER	VerDashboardNegativo	718	START	1590851927318	1590851927318
USER	VerDashboardPositivo	708	START	1590851927318	1590851927318
REQUEST	708		Home	1590851927319	1590851927322	OK	 
REQUEST	718		Home	1590851927319	1590851927322	OK	 
REQUEST	528		Login	1590851927328	1590851927329	OK	 
REQUEST	538		dashboard2	1590851927328	1590851927329	OK	 
REQUEST	538		dashboard2 Redirect 1	1590851927330	1590851927330	OK	 
USER	VerDashboardNegativo	538	END	1590851918308	1590851927330
REQUEST	208		Logged	1590851927349	1590851927350	OK	 
REQUEST	208		Logged Redirect 1	1590851927350	1590851927350	OK	 
USER	VerDashboardNegativo	719	START	1590851927421	1590851927421
USER	VerDashboardPositivo	709	START	1590851927421	1590851927421
REQUEST	529		Login	1590851927421	1590851927422	OK	 
REQUEST	539		dashboard2	1590851927421	1590851927422	OK	 
REQUEST	539		dashboard2 Redirect 1	1590851927423	1590851927423	OK	 
USER	VerDashboardNegativo	539	END	1590851918407	1590851927424
REQUEST	709		Home	1590851927421	1590851927425	OK	 
REQUEST	719		Home	1590851927421	1590851927425	OK	 
REQUEST	209		Logged	1590851927447	1590851927448	OK	 
REQUEST	209		Logged Redirect 1	1590851927448	1590851927448	OK	 
USER	VerDashboardPositivo	710	START	1590851927518	1590851927518
USER	VerDashboardNegativo	720	START	1590851927518	1590851927518
REQUEST	530		Login	1590851927518	1590851927519	OK	 
REQUEST	540		dashboard2	1590851927518	1590851927520	OK	 
REQUEST	540		dashboard2 Redirect 1	1590851927520	1590851927520	OK	 
USER	VerDashboardNegativo	540	END	1590851918512	1590851927521
REQUEST	720		Home	1590851927519	1590851927522	OK	 
REQUEST	710		Home	1590851927519	1590851927522	OK	 
REQUEST	210		Logged	1590851927550	1590851927551	OK	 
REQUEST	210		Logged Redirect 1	1590851927551	1590851927551	OK	 
USER	VerDashboardPositivo	711	START	1590851927621	1590851927621
USER	VerDashboardNegativo	721	START	1590851927621	1590851927621
REQUEST	711		Home	1590851927622	1590851927624	OK	 
REQUEST	721		Home	1590851927622	1590851927624	OK	 
REQUEST	531		Login	1590851927632	1590851927633	OK	 
REQUEST	541		dashboard2	1590851927632	1590851927633	OK	 
REQUEST	541		dashboard2 Redirect 1	1590851927633	1590851927633	OK	 
USER	VerDashboardNegativo	541	END	1590851918609	1590851927634
REQUEST	211		Logged	1590851927637	1590851927638	OK	 
REQUEST	211		Logged Redirect 1	1590851927638	1590851927638	OK	 
USER	VerDashboardNegativo	722	START	1590851927720	1590851927720
USER	VerDashboardPositivo	712	START	1590851927720	1590851927720
REQUEST	722		Home	1590851927720	1590851927723	OK	 
REQUEST	712		Home	1590851927720	1590851927723	OK	 
REQUEST	532		Login	1590851927730	1590851927731	OK	 
REQUEST	542		dashboard2	1590851927730	1590851927731	OK	 
REQUEST	542		dashboard2 Redirect 1	1590851927731	1590851927732	OK	 
USER	VerDashboardNegativo	542	END	1590851918707	1590851927732
REQUEST	212		Logged	1590851927741	1590851927742	OK	 
REQUEST	212		Logged Redirect 1	1590851927742	1590851927743	OK	 
USER	VerDashboardPositivo	723	START	1590851927817	1590851927817
USER	VerDashboardNegativo	733	START	1590851927817	1590851927817
REQUEST	733		Home	1590851927817	1590851927820	OK	 
REQUEST	723		Home	1590851927817	1590851927820	OK	 
REQUEST	543		Login	1590851927828	1590851927829	OK	 
REQUEST	553		dashboard2	1590851927828	1590851927829	OK	 
REQUEST	553		dashboard2 Redirect 1	1590851927829	1590851927830	OK	 
USER	VerDashboardNegativo	553	END	1590851918822	1590851927830
REQUEST	223		Logged	1590851927838	1590851927839	OK	 
REQUEST	223		Logged Redirect 1	1590851927840	1590851927840	OK	 
USER	VerDashboardPositivo	724	START	1590851927921	1590851927921
USER	VerDashboardNegativo	734	START	1590851927921	1590851927921
REQUEST	724		Home	1590851927921	1590851927924	OK	 
REQUEST	734		Home	1590851927921	1590851927924	OK	 
REQUEST	544		Login	1590851927943	1590851927943	OK	 
REQUEST	554		dashboard2	1590851927943	1590851927944	OK	 
REQUEST	224		Logged	1590851927943	1590851927944	OK	 
REQUEST	554		dashboard2 Redirect 1	1590851927944	1590851927944	OK	 
REQUEST	224		Logged Redirect 1	1590851927944	1590851927944	OK	 
USER	VerDashboardNegativo	554	END	1590851918919	1590851927944
USER	VerDashboardPositivo	725	START	1590851928019	1590851928019
USER	VerDashboardNegativo	735	START	1590851928019	1590851928019
REQUEST	725		Home	1590851928019	1590851928021	OK	 
REQUEST	735		Home	1590851928019	1590851928021	OK	 
REQUEST	545		Login	1590851928040	1590851928041	OK	 
REQUEST	555		dashboard2	1590851928040	1590851928041	OK	 
REQUEST	225		Logged	1590851928040	1590851928041	OK	 
REQUEST	555		dashboard2 Redirect 1	1590851928041	1590851928041	OK	 
REQUEST	225		Logged Redirect 1	1590851928041	1590851928041	OK	 
USER	VerDashboardNegativo	555	END	1590851919017	1590851928042
USER	VerDashboardPositivo	726	START	1590851928117	1590851928117
USER	VerDashboardNegativo	736	START	1590851928117	1590851928117
REQUEST	736		Home	1590851928117	1590851928120	OK	 
REQUEST	726		Home	1590851928117	1590851928120	OK	 
REQUEST	556		dashboard2	1590851928127	1590851928128	OK	 
REQUEST	546		Login	1590851928127	1590851928128	OK	 
REQUEST	556		dashboard2 Redirect 1	1590851928128	1590851928128	OK	 
USER	VerDashboardNegativo	556	END	1590851919122	1590851928128
REQUEST	226		Logged	1590851928137	1590851928138	OK	 
REQUEST	226		Logged Redirect 1	1590851928138	1590851928138	OK	 
USER	VerDashboardNegativo	737	START	1590851928220	1590851928220
USER	VerDashboardPositivo	727	START	1590851928220	1590851928220
REQUEST	727		Home	1590851928220	1590851928224	OK	 
REQUEST	737		Home	1590851928220	1590851928224	OK	 
REQUEST	547		Login	1590851928242	1590851928243	OK	 
REQUEST	557		dashboard2	1590851928242	1590851928243	OK	 
REQUEST	227		Logged	1590851928242	1590851928243	OK	 
REQUEST	557		dashboard2 Redirect 1	1590851928243	1590851928243	OK	 
REQUEST	227		Logged Redirect 1	1590851928243	1590851928243	OK	 
USER	VerDashboardNegativo	557	END	1590851919220	1590851928244
USER	VerDashboardPositivo	728	START	1590851928320	1590851928320
USER	VerDashboardNegativo	738	START	1590851928320	1590851928320
REQUEST	728		Home	1590851928320	1590851928324	OK	 
REQUEST	738		Home	1590851928322	1590851928324	OK	 
REQUEST	548		Login	1590851928341	1590851928342	OK	 
REQUEST	558		dashboard2	1590851928341	1590851928342	OK	 
REQUEST	228		Logged	1590851928341	1590851928342	OK	 
REQUEST	228		Logged Redirect 1	1590851928342	1590851928343	OK	 
REQUEST	558		dashboard2 Redirect 1	1590851928342	1590851928343	OK	 
USER	VerDashboardNegativo	558	END	1590851919318	1590851928343
USER	VerDashboardPositivo	729	START	1590851928417	1590851928417
USER	VerDashboardNegativo	739	START	1590851928417	1590851928417
REQUEST	729		Home	1590851928417	1590851928420	OK	 
REQUEST	739		Home	1590851928417	1590851928420	OK	 
REQUEST	549		Login	1590851928439	1590851928440	OK	 
REQUEST	229		Logged	1590851928439	1590851928440	OK	 
REQUEST	559		dashboard2	1590851928439	1590851928440	OK	 
REQUEST	229		Logged Redirect 1	1590851928440	1590851928441	OK	 
REQUEST	559		dashboard2 Redirect 1	1590851928440	1590851928441	OK	 
USER	VerDashboardNegativo	559	END	1590851919417	1590851928441
USER	VerDashboardNegativo	740	START	1590851928522	1590851928522
USER	VerDashboardPositivo	730	START	1590851928522	1590851928522
REQUEST	740		Home	1590851928522	1590851928525	OK	 
REQUEST	730		Home	1590851928522	1590851928525	OK	 
REQUEST	550		Login	1590851928537	1590851928538	OK	 
REQUEST	560		dashboard2	1590851928537	1590851928538	OK	 
REQUEST	230		Logged	1590851928537	1590851928538	OK	 
REQUEST	230		Logged Redirect 1	1590851928538	1590851928538	OK	 
REQUEST	560		dashboard2 Redirect 1	1590851928538	1590851928538	OK	 
USER	VerDashboardNegativo	560	END	1590851919517	1590851928538
USER	VerDashboardPositivo	731	START	1590851928619	1590851928619
USER	VerDashboardNegativo	741	START	1590851928619	1590851928619
REQUEST	741		Home	1590851928619	1590851928622	OK	 
REQUEST	731		Home	1590851928619	1590851928622	OK	 
REQUEST	551		Login	1590851928629	1590851928630	OK	 
REQUEST	561		dashboard2	1590851928629	1590851928630	OK	 
REQUEST	231		Logged	1590851928629	1590851928630	OK	 
REQUEST	231		Logged Redirect 1	1590851928630	1590851928631	OK	 
REQUEST	561		dashboard2 Redirect 1	1590851928630	1590851928631	OK	 
USER	VerDashboardNegativo	561	END	1590851919622	1590851928631
USER	VerDashboardPositivo	732	START	1590851928717	1590851928717
USER	VerDashboardNegativo	742	START	1590851928717	1590851928717
REQUEST	742		Home	1590851928717	1590851928720	OK	 
REQUEST	732		Home	1590851928717	1590851928720	OK	 
REQUEST	552		Login	1590851928737	1590851928738	OK	 
REQUEST	562		dashboard2	1590851928737	1590851928738	OK	 
REQUEST	232		Logged	1590851928737	1590851928738	OK	 
REQUEST	562		dashboard2 Redirect 1	1590851928738	1590851928738	OK	 
REQUEST	232		Logged Redirect 1	1590851928738	1590851928738	OK	 
USER	VerDashboardNegativo	562	END	1590851919721	1590851928739
USER	VerDashboardNegativo	753	START	1590851928800	1590851928800
USER	VerDashboardPositivo	743	START	1590851928800	1590851928800
REQUEST	743		Home	1590851928800	1590851928802	OK	 
REQUEST	753		Home	1590851928800	1590851928802	OK	 
REQUEST	563		Login	1590851928842	1590851928842	OK	 
REQUEST	573		dashboard2	1590851928842	1590851928842	OK	 
REQUEST	573		dashboard2 Redirect 1	1590851928842	1590851928843	OK	 
USER	VerDashboardNegativo	573	END	1590851919809	1590851928843
REQUEST	243		Logged	1590851928852	1590851928853	OK	 
REQUEST	243		Logged Redirect 1	1590851928853	1590851928853	OK	 
USER	VerDashboardPositivo	744	START	1590851928898	1590851928898
USER	VerDashboardNegativo	754	START	1590851928898	1590851928898
REQUEST	744		Home	1590851928898	1590851928901	OK	 
REQUEST	754		Home	1590851928898	1590851928901	OK	 
REQUEST	564		Login	1590851928930	1590851928931	OK	 
REQUEST	574		dashboard2	1590851928930	1590851928931	OK	 
REQUEST	574		dashboard2 Redirect 1	1590851928931	1590851928931	OK	 
USER	VerDashboardNegativo	574	END	1590851919907	1590851928932
REQUEST	244		Logged	1590851928952	1590851928953	OK	 
REQUEST	244		Logged Redirect 1	1590851928953	1590851928953	OK	 
USER	VerDashboardNegativo	755	START	1590851928997	1590851928997
USER	VerDashboardPositivo	745	START	1590851928997	1590851928997
REQUEST	745		Home	1590851928997	1590851928999	OK	 
REQUEST	755		Home	1590851928997	1590851928999	OK	 
REQUEST	565		Login	1590851929028	1590851929029	OK	 
REQUEST	575		dashboard2	1590851929028	1590851929029	OK	 
REQUEST	575		dashboard2 Redirect 1	1590851929029	1590851929029	OK	 
USER	VerDashboardNegativo	575	END	1590851920011	1590851929030
REQUEST	245		Logged	1590851929048	1590851929049	OK	 
REQUEST	245		Logged Redirect 1	1590851929049	1590851929049	OK	 
USER	VerDashboardPositivo	746	START	1590851929100	1590851929100
USER	VerDashboardNegativo	756	START	1590851929100	1590851929100
REQUEST	746		Home	1590851929100	1590851929103	OK	 
REQUEST	756		Home	1590851929100	1590851929103	OK	 
REQUEST	566		Login	1590851929130	1590851929131	OK	 
REQUEST	576		dashboard2	1590851929130	1590851929132	OK	 
REQUEST	576		dashboard2 Redirect 1	1590851929132	1590851929132	OK	 
USER	VerDashboardNegativo	576	END	1590851920107	1590851929132
REQUEST	246		Logged	1590851929151	1590851929152	OK	 
REQUEST	246		Logged Redirect 1	1590851929152	1590851929152	OK	 
USER	VerDashboardNegativo	757	START	1590851929202	1590851929202
USER	VerDashboardPositivo	747	START	1590851929202	1590851929202
REQUEST	757		Home	1590851929202	1590851929204	OK	 
REQUEST	747		Home	1590851929202	1590851929204	OK	 
REQUEST	567		Login	1590851929237	1590851929238	OK	 
REQUEST	577		dashboard2	1590851929237	1590851929239	OK	 
REQUEST	577		dashboard2 Redirect 1	1590851929239	1590851929239	OK	 
USER	VerDashboardNegativo	577	END	1590851920212	1590851929239
REQUEST	247		Logged	1590851929248	1590851929249	OK	 
REQUEST	247		Logged Redirect 1	1590851929249	1590851929250	OK	 
USER	VerDashboardPositivo	748	START	1590851929300	1590851929300
USER	VerDashboardNegativo	758	START	1590851929300	1590851929300
REQUEST	758		Home	1590851929300	1590851929303	OK	 
REQUEST	748		Home	1590851929300	1590851929303	OK	 
REQUEST	578		dashboard2	1590851929327	1590851929328	OK	 
REQUEST	568		Login	1590851929327	1590851929328	OK	 
REQUEST	578		dashboard2 Redirect 1	1590851929328	1590851929328	OK	 
USER	VerDashboardNegativo	578	END	1590851920309	1590851929328
REQUEST	248		Logged	1590851929347	1590851929348	OK	 
REQUEST	248		Logged Redirect 1	1590851929348	1590851929348	OK	 
USER	VerDashboardPositivo	749	START	1590851929398	1590851929398
USER	VerDashboardNegativo	759	START	1590851929398	1590851929398
REQUEST	749		Home	1590851929398	1590851929401	OK	 
REQUEST	759		Home	1590851929398	1590851929401	OK	 
REQUEST	569		Login	1590851929430	1590851929431	OK	 
REQUEST	579		dashboard2	1590851929430	1590851929431	OK	 
REQUEST	579		dashboard2 Redirect 1	1590851929432	1590851929432	OK	 
USER	VerDashboardNegativo	579	END	1590851920407	1590851929432
REQUEST	249		Logged	1590851929451	1590851929452	OK	 
REQUEST	249		Logged Redirect 1	1590851929452	1590851929452	OK	 
USER	VerDashboardNegativo	760	START	1590851929502	1590851929502
USER	VerDashboardPositivo	750	START	1590851929502	1590851929502
REQUEST	750		Home	1590851929502	1590851929505	OK	 
REQUEST	760		Home	1590851929502	1590851929505	OK	 
REQUEST	570		Login	1590851929527	1590851929528	OK	 
REQUEST	580		dashboard2	1590851929527	1590851929529	OK	 
REQUEST	580		dashboard2 Redirect 1	1590851929529	1590851929529	OK	 
USER	VerDashboardNegativo	580	END	1590851920511	1590851929529
REQUEST	250		Logged	1590851929549	1590851929550	OK	 
REQUEST	250		Logged Redirect 1	1590851929550	1590851929551	OK	 
USER	VerDashboardPositivo	751	START	1590851929600	1590851929600
USER	VerDashboardNegativo	761	START	1590851929600	1590851929600
REQUEST	751		Home	1590851929601	1590851929603	OK	 
REQUEST	761		Home	1590851929601	1590851929603	OK	 
REQUEST	571		Login	1590851929631	1590851929632	OK	 
REQUEST	581		dashboard2	1590851929631	1590851929632	OK	 
REQUEST	581		dashboard2 Redirect 1	1590851929632	1590851929633	OK	 
USER	VerDashboardNegativo	581	END	1590851920609	1590851929633
REQUEST	251		Logged	1590851929651	1590851929652	OK	 
REQUEST	251		Logged Redirect 1	1590851929652	1590851929653	OK	 
USER	VerDashboardNegativo	762	START	1590851929697	1590851929697
USER	VerDashboardPositivo	752	START	1590851929697	1590851929697
REQUEST	762		Home	1590851929697	1590851929700	OK	 
REQUEST	752		Home	1590851929697	1590851929700	OK	 
REQUEST	572		Login	1590851929728	1590851929729	OK	 
REQUEST	582		dashboard2	1590851929728	1590851929729	OK	 
REQUEST	582		dashboard2 Redirect 1	1590851929729	1590851929730	OK	 
USER	VerDashboardNegativo	582	END	1590851920712	1590851929730
REQUEST	252		Logged	1590851929749	1590851929750	OK	 
REQUEST	252		Logged Redirect 1	1590851929750	1590851929750	OK	 
USER	VerDashboardPositivo	763	START	1590851929821	1590851929821
USER	VerDashboardNegativo	773	START	1590851929821	1590851929821
REQUEST	773		Home	1590851929822	1590851929824	OK	 
REQUEST	763		Home	1590851929822	1590851929824	OK	 
REQUEST	583		Login	1590851929832	1590851929833	OK	 
REQUEST	593		dashboard2	1590851929832	1590851929833	OK	 
REQUEST	593		dashboard2 Redirect 1	1590851929833	1590851929833	OK	 
USER	VerDashboardNegativo	593	END	1590851920810	1590851929834
REQUEST	263		Logged	1590851929837	1590851929838	OK	 
REQUEST	263		Logged Redirect 1	1590851929838	1590851929839	OK	 
USER	VerDashboardPositivo	764	START	1590851929920	1590851929920
USER	VerDashboardNegativo	774	START	1590851929920	1590851929920
REQUEST	764		Home	1590851929928	1590851929930	OK	 
REQUEST	774		Home	1590851929928	1590851929931	OK	 
REQUEST	584		Login	1590851929931	1590851929932	OK	 
REQUEST	594		dashboard2	1590851929931	1590851929932	OK	 
REQUEST	594		dashboard2 Redirect 1	1590851929932	1590851929932	OK	 
USER	VerDashboardNegativo	594	END	1590851920908	1590851929933
REQUEST	264		Logged	1590851929942	1590851929942	OK	 
REQUEST	264		Logged Redirect 1	1590851929943	1590851929943	OK	 
USER	VerDashboardPositivo	765	START	1590851930020	1590851930020
USER	VerDashboardNegativo	775	START	1590851930020	1590851930020
REQUEST	585		Login	1590851930020	1590851930021	OK	 
REQUEST	595		dashboard2	1590851930020	1590851930021	OK	 
REQUEST	595		dashboard2 Redirect 1	1590851930021	1590851930022	OK	 
USER	VerDashboardNegativo	595	END	1590851921007	1590851930022
REQUEST	765		Home	1590851930020	1590851930023	OK	 
REQUEST	775		Home	1590851930020	1590851930023	OK	 
REQUEST	265		Logged	1590851930041	1590851930042	OK	 
REQUEST	265		Logged Redirect 1	1590851930042	1590851930042	OK	 
USER	VerDashboardNegativo	776	START	1590851930117	1590851930117
USER	VerDashboardPositivo	766	START	1590851930117	1590851930117
REQUEST	776		Home	1590851930117	1590851930120	OK	 
REQUEST	766		Home	1590851930117	1590851930120	OK	 
REQUEST	586		Login	1590851930127	1590851930128	OK	 
REQUEST	596		dashboard2	1590851930127	1590851930128	OK	 
REQUEST	596		dashboard2 Redirect 1	1590851930129	1590851930129	OK	 
USER	VerDashboardNegativo	596	END	1590851921111	1590851930129
REQUEST	266		Logged	1590851930138	1590851930139	OK	 
REQUEST	266		Logged Redirect 1	1590851930139	1590851930140	OK	 
USER	VerDashboardNegativo	777	START	1590851930221	1590851930221
USER	VerDashboardPositivo	767	START	1590851930221	1590851930221
REQUEST	777		Home	1590851930221	1590851930224	OK	 
REQUEST	767		Home	1590851930221	1590851930224	OK	 
REQUEST	587		Login	1590851930231	1590851930232	OK	 
REQUEST	597		dashboard2	1590851930231	1590851930232	OK	 
REQUEST	597		dashboard2 Redirect 1	1590851930232	1590851930233	OK	 
USER	VerDashboardNegativo	597	END	1590851921209	1590851930233
REQUEST	267		Logged	1590851930242	1590851930243	OK	 
REQUEST	267		Logged Redirect 1	1590851930243	1590851930243	OK	 
USER	VerDashboardNegativo	778	START	1590851930318	1590851930318
USER	VerDashboardPositivo	768	START	1590851930318	1590851930318
REQUEST	778		Home	1590851930319	1590851930321	OK	 
REQUEST	768		Home	1590851930319	1590851930322	OK	 
REQUEST	588		Login	1590851930329	1590851930330	OK	 
REQUEST	598		dashboard2	1590851930329	1590851930330	OK	 
REQUEST	598		dashboard2 Redirect 1	1590851930330	1590851930332	OK	 
USER	VerDashboardNegativo	598	END	1590851921312	1590851930332
REQUEST	268		Logged	1590851930339	1590851930340	OK	 
REQUEST	268		Logged Redirect 1	1590851930341	1590851930342	OK	 
USER	VerDashboardPositivo	769	START	1590851930422	1590851930422
USER	VerDashboardNegativo	779	START	1590851930422	1590851930422
REQUEST	769		Home	1590851930422	1590851930426	OK	 
REQUEST	779		Home	1590851930422	1590851930426	OK	 
REQUEST	589		Login	1590851930427	1590851930427	OK	 
REQUEST	599		dashboard2	1590851930427	1590851930427	OK	 
REQUEST	599		dashboard2 Redirect 1	1590851930428	1590851930428	OK	 
